"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"180","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","fructose-bisphosphate aldolase, class II","01784","K01624","FBA, fbaA","2010-347972"
"181","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","triosephosphate isomerase (TIM)","00763","K01803","TPI, tpiA","2010-347972"
"182","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","glyceraldehyde 3-phosphate dehydrogenase","00765","K00134","GAPDH, gapA","2010-347972"
"183","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","phosphoglycerate kinase","00764","K00927","PGK, pgk","2010-347972"
"184","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","00774","K15633","gpmI","2010-347972"
"185","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","2,3-bisphosphoglycerate-independent phosphoglycerate mutase","01043","K15633","gpmI","2010-347972"
"186","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","enolase","00025","K01689","ENO, eno","2010-347972"
"187","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","enolase","00900","K01689","ENO, eno","2010-347972"
"188","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","01511","K00174","korA, oorA, oforA","2010-347972"
"189","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","01512","K00175","korB, oorB, oforB","2010-347972"
"190","Metabolism"," Carbohydrate metabolism","  00010 Glycolysis / Gluconeogenesis [PATH:ko00010]","phosphoenolpyruvate carboxykinase (ATP)","00733","K01610","E4.1.1.49, pckA","2010-347972"
"191","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","phosphoenolpyruvate carboxykinase (ATP)","00733","K01610","E4.1.1.49, pckA","2010-347972"
"192","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","citrate synthase","00002","K01647","CS, gltA","2010-347972"
"193","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","isocitrate dehydrogenase","01508","K00031","IDH1, IDH2, icd","2010-347972"
"194","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","01511","K00174","korA, oorA, oforA","2010-347972"
"195","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","01512","K00175","korB, oorB, oforB","2010-347972"
"196","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","2-oxoglutarate ferredoxin oxidoreductase subunit gamma","01513","K00177","korC, oorC","2010-347972"
"197","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","2-oxoglutarate ferredoxin oxidoreductase subunit delta","01510","K00176","korD, oorD","2010-347972"
"198","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","00828","K00244","frdA","2010-347972"
"199","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","00879","K00244","frdA","2010-347972"
"200","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","00896","K00244","frdA","2010-347972"
"201","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","00961","K00244","frdA","2010-347972"
"202","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","00966","K00244","frdA","2010-347972"
"203","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01141","K00244","frdA","2010-347972"
"204","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01188","K00244","frdA","2010-347972"
"205","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01611","K00244","frdA","2010-347972"
"206","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01615","K00244","frdA","2010-347972"
"207","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01641","K00244","frdA","2010-347972"
"208","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01676","K00244","frdA","2010-347972"
"209","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01703","K00244","frdA","2010-347972"
"210","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01723","K00244","frdA","2010-347972"
"211","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01774","K00244","frdA","2010-347972"
"212","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","fumarate reductase flavoprotein subunit","01782","K00244","frdA","2010-347972"
"213","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","malate dehydrogenase","00889","K00024","mdh","2010-347972"
"214","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","malate dehydrogenase","01509","K00024","mdh","2010-347972"
"215","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","pyruvate carboxylase","01069","K01958","PC, pyc","2010-347972"
"216","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","pyruvate carboxylase subunit B","00732","K01960","pycB","2010-347972"
"217","Metabolism"," Carbohydrate metabolism","  00020 Citrate cycle (TCA cycle) [PATH:ko00020]","phosphoenolpyruvate carboxykinase (ATP)","00733","K01610","E4.1.1.49, pckA","2010-347972"
"218","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","phosphoenolpyruvate carboxykinase (ATP)","00733","K01610","E4.1.1.49, pckA","2010-347972"
"219","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","transketolase","00250","K00615","E2.2.1.1, tktA, tktB","2010-347972"
"220","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","transaldolase","00578","K00616","E2.2.1.2, talA, talB","2010-347972"
"221","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","ribokinase","00865","K00852","rbsK, RBKS","2010-347972"
"222","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","ribose-phosphate pyrophosphokinase","01477","K00948","PRPS, prsA","2010-347972"
"223","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","fructose-bisphosphate aldolase, class II","01784","K01624","FBA, fbaA","2010-347972"
"224","Metabolism"," Carbohydrate metabolism","  00030 Pentose phosphate pathway [PATH:ko00030]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"225","Metabolism"," Carbohydrate metabolism","  00040 Pentose and glucuronate interconversions [PATH:ko00040]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"226","Metabolism"," Carbohydrate metabolism","  00040 Pentose and glucuronate interconversions [PATH:ko00040]","pectate lyase","00336","K01728","pel","2010-347972"
"227","Metabolism"," Carbohydrate metabolism","  00040 Pentose and glucuronate interconversions [PATH:ko00040]","pectate lyase","00337","K01728","pel","2010-347972"
"228","Metabolism"," Carbohydrate metabolism","  00040 Pentose and glucuronate interconversions [PATH:ko00040]","UDPglucose 6-dehydrogenase","00615","K00012","UGDH, ugd","2010-347972"
"229","Metabolism"," Carbohydrate metabolism","  00051 Fructose and mannose metabolism [PATH:ko00051]","UDPglucose 6-dehydrogenase","00615","K00012","UGDH, ugd","2010-347972"
"230","Metabolism"," Carbohydrate metabolism","  00051 Fructose and mannose metabolism [PATH:ko00051]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"231","Metabolism"," Carbohydrate metabolism","  00051 Fructose and mannose metabolism [PATH:ko00051]","fructose-bisphosphate aldolase, class II","01784","K01624","FBA, fbaA","2010-347972"
"232","Metabolism"," Carbohydrate metabolism","  00051 Fructose and mannose metabolism [PATH:ko00051]","triosephosphate isomerase (TIM)","00763","K01803","TPI, tpiA","2010-347972"
"233","Metabolism"," Carbohydrate metabolism","  00052 Galactose metabolism [PATH:ko00052]","triosephosphate isomerase (TIM)","00763","K01803","TPI, tpiA","2010-347972"
"234","Metabolism"," Carbohydrate metabolism","  00052 Galactose metabolism [PATH:ko00052]","UDP-glucose 4-epimerase","00614","K01784","galE, GALE","2010-347972"
"235","Metabolism"," Carbohydrate metabolism","  00053 Ascorbate and aldarate metabolism [PATH:ko00053]","UDP-glucose 4-epimerase","00614","K01784","galE, GALE","2010-347972"
"236","Metabolism"," Carbohydrate metabolism","  00053 Ascorbate and aldarate metabolism [PATH:ko00053]","UDPglucose 6-dehydrogenase","00615","K00012","UGDH, ugd","2010-347972"
"237","Metabolism"," Carbohydrate metabolism","  00500 Starch and sucrose metabolism [PATH:ko00500]","UDPglucose 6-dehydrogenase","00615","K00012","UGDH, ugd","2010-347972"
"238","Metabolism"," Carbohydrate metabolism","  00500 Starch and sucrose metabolism [PATH:ko00500]","cellulose synthase (UDP-forming)","01260","K00694","bcsA","2010-347972"
"239","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","cellulose synthase (UDP-forming)","01260","K00694","bcsA","2010-347972"
"240","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","beta-N-acetylhexosaminidase","01031","K01207","nagZ","2010-347972"
"241","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","anomeric MurNAc/GlcNAc kinase","00480","K07102","amgK","2010-347972"
"242","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","MurNAc alpha-1-phosphate uridylyltransferase","00479","K00992","murU","2010-347972"
"243","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-N-acetyl-D-galactosamine dehydrogenase","00617","K02474","wbpO","2010-347972"
"244","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-N-acetylglucosamine 1-carboxyvinyltransferase","00420","K00790","murA","2010-347972"
"245","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-N-acetylmuramate dehydrogenase","00022","K00075","murB","2010-347972"
"246","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-N-acetylmuramate dehydrogenase","01721","K00075","murB","2010-347972"
"247","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","phosphoglucosamine mutase","00922","K03431","glmM","2010-347972"
"248","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","phosphoglucosamine mutase","01167","K03431","glmM","2010-347972"
"249","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDPglucose 6-dehydrogenase","00615","K00012","UGDH, ugd","2010-347972"
"250","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-glucose 4-epimerase","00614","K01784","galE, GALE","2010-347972"
"251","Metabolism"," Carbohydrate metabolism","  00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]","UDP-glucuronate 4-epimerase","00611","K08679","E5.1.3.6","2010-347972"
"252","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","UDP-glucuronate 4-epimerase","00611","K08679","E5.1.3.6","2010-347972"
"253","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha","01511","K00174","korA, oorA, oforA","2010-347972"
"254","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta","01512","K00175","korB, oorB, oforB","2010-347972"
"255","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","formate C-acetyltransferase","01616","K00656","E2.3.1.54, pflD","2010-347972"
"256","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","acetyl-CoA carboxylase biotin carboxyl carrier protein","01470","K02160","accB, bccP","2010-347972"
"257","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","acetyl-CoA carboxylase, biotin carboxylase subunit","01469","K01961","accC","2010-347972"
"258","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","00472","K00029","E1.1.1.40, maeB","2010-347972"
"259","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","pyruvate carboxylase","01069","K01958","PC, pyc","2010-347972"
"260","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","pyruvate carboxylase subunit B","00732","K01960","pycB","2010-347972"
"261","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","malate dehydrogenase","00889","K00024","mdh","2010-347972"
"262","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","malate dehydrogenase","01509","K00024","mdh","2010-347972"
"263","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","00828","K00244","frdA","2010-347972"
"264","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","00879","K00244","frdA","2010-347972"
"265","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","00896","K00244","frdA","2010-347972"
"266","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","00961","K00244","frdA","2010-347972"
"267","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","00966","K00244","frdA","2010-347972"
"268","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","01141","K00244","frdA","2010-347972"
"269","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","01188","K00244","frdA","2010-347972"
"270","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","01611","K00244","frdA","2010-347972"
"271","Metabolism"," Carbohydrate metabolism","  00620 Pyruvate metabolism [PATH:ko00620]","fumarate reductase flavoprotein subunit","01615","K00244","frdA","2010-347972"
